GEOID,NAME,med_age,population,college_total,college_grad,med_income,labor_force,unemployed,housing_units,vacant_units,med_home_value,unemployment_rate,vacancy_rate,college_share,log_income,log_population,age_squared
24300,"Grand Junction, CO Metro Area",40.8,157316,111117,23024,71485,78680,4022,68861,4302,349400,0.051118454499237416,0.062473678860312805,0.2072050181340389,11.177242916463264,11.966011800338952,1664.6399999999999
24340,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",36.6,1154320,769986,177335,80296,612503,25124,463653,27218,261600,0.041018574602899906,0.058703383780542774,0.23030938224850842,11.293475085493636,13.959021983971137,1339.5600000000002
24420,"Grants Pass, OR Metro Area",47.5,88069,65715,8115,59097,36330,2821,39217,2881,383100,0.07764932562620423,0.0734630389881939,0.12348778817621547,10.986935440684466,11.385875877130749,2256.25
24500,"Great Falls, MT Metro Area",38.3,84601,58110,10618,66203,39865,1195,39248,4339,243300,0.029976169572306536,0.11055340399510803,0.18272242299087937,11.100481058118849,11.345701365855424,1466.8899999999999
24540,"Greeley, CO Metro Area",35.2,340711,222955,45440,93287,183049,8676,125033,5014,444500,0.04739714502674147,0.0401014132269081,0.20380794330694535,11.44343604165039,12.738789889596896,1239.0400000000002
24580,"Green Bay, WI Metro Area",39.2,329375,225719,47295,77459,177053,4709,147446,12281,238700,0.026596555833563962,0.08329151011217666,0.20953043385802703,11.257504043096436,12.704952198277764,1536.6400000000003
24660,"Greensboro-High Point, NC Metro Area",38.9,779894,526403,105077,63083,392693,18534,342062,30267,207600,0.047197174383042224,0.08848395904835965,0.1996132240887685,11.052206598601773,13.566913291994984,1513.2099999999998
24780,"Greenville, NC Metro Area",33.6,172279,106434,20921,58851,87594,6614,81656,8252,194300,0.0755074548485056,0.10105809738414813,0.19656312832365597,10.982764104897495,12.056870534646905,1128.96
24860,"Greenville-Anderson-Greer, SC Metro Area",38.8,945301,641750,134905,69016,473129,20538,413652,38049,242700,0.04340888003060476,0.09198311624263875,0.2102142578885859,11.142093640756414,13.759258674278144,1505.4399999999998
25020,"Guayama, PR Metro Area",43.2,67171,49311,7968,20430,20436,1671,34381,7040,97900,0.08176746917204933,0.20476425932928072,0.16158666423313256,9.924759687811667,11.114996885748722,1866.2400000000002
25060,"Gulfport-Biloxi, MS Metro Area",39.5,418452,286899,44950,61266,193130,14101,187371,22603,192000,0.07301299642727696,0.1206323283752555,0.15667534567914143,11.022980318783594,12.944317466993152,1560.25
25180,"Hagerstown-Martinsburg, MD-WV Metro Area",40.4,298525,209291,29831,75473,149777,7099,125658,9652,258300,0.047397130400528786,0.07681166340384217,0.1425336015404389,11.231530255383264,12.606608960401585,1632.1599999999999
25220,"Hammond, LA Metro Area",35.7,135218,88549,12994,57256,61655,3279,58663,8472,204600,0.0531830346281729,0.144418117041406,0.14674361088211046,10.955287719418433,11.814643569823852,1274.4900000000002
25260,"Hanford-Corcoran, CA Metro Area",32.3,152830,95545,8991,68750,58943,5787,46695,2959,305700,0.0981795972380096,0.06336866902237927,0.0941022554817102,11.138232015528818,11.937081471521882,1043.2899999999997
25420,"Harrisburg-Carlisle, PA Metro Area",40.1,597894,416722,91964,79281,309839,11920,257534,14352,239100,0.03847159331136493,0.05572856399543361,0.22068429312587287,11.280753782446014,13.301168759695713,1608.0100000000002
25500,"Harrisonburg, VA Metro Area",34.8,136231,84187,14673,72145,70014,3077,54749,5370,284800,0.04394835318650556,0.09808398326910081,0.174290567427275,11.186433261731356,11.822107253260215,1211.0399999999997
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",41,1144012,805745,187435,92823,621751,31384,498040,35330,309300,0.05047679858978916,0.07093807726287045,0.23262322446928,11.438449732893423,13.950051940377355,1681
25620,"Hattiesburg, MS Metro Area",35.3,154567,99076,17169,59008,75328,4369,66658,7331,182400,0.057999681393372984,0.10997929730865012,0.17329121078767815,10.985428306916265,11.948382938275863,1246.0899999999997
25740,"Helena, MT Metro Area",42.4,92391,66195,17471,74040,46755,1633,42389,3956,363400,0.034926745802587957,0.09332609875203472,0.263932321172294,11.212360766687434,11.433784850288433,1797.76
25860,"Hickory-Lenoir-Morganton, NC Metro Area",43.4,366972,262495,38585,60255,177969,8115,165443,17708,193400,0.04559782883535897,0.10703384247142521,0.1469932760624012,11.006340835461492,12.813040829848221,1883.56
25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",46.8,222781,160996,40056,81015,97158,3168,115045,23831,393100,0.032606681899586244,0.20714503020557173,0.2488012124524833,11.3023896016951,12.313944505122386,2190.24
25980,"Hinesville, GA Metro Area",29.4,84338,49639,6095,60329,32730,2440,33833,4591,183500,0.07454934311029636,0.13569591818638607,0.12278651866475956,11.007568195796024,11.342587813478948,864.3599999999999
26140,"Homosassa Springs, FL Metro Area",56.9,158693,126772,16064,55355,54846,3748,83417,13716,223200,0.06833679757867483,0.16442691537696152,0.12671567854100274,10.921522268293566,11.974726797161106,3237.6099999999997
26300,"Hot Springs, AR Metro Area",45.3,100062,72924,12092,55409,45246,2656,52570,8808,176400,0.058701321663793486,0.1675480311964999,0.16581646645823048,10.922497314414658,11.513545272849635,2052.0899999999997
26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",38.2,204032,137396,17294,64269,92825,4713,88400,9162,189900,0.05077295987072448,0.10364253393665158,0.12586974875542228,11.07083267888533,12.226032123269778,1459.2400000000002
26420,"Houston-Pasadena-The Woodlands, TX Metro Area",35.3,7274714,4718703,1043551,80458,3711191,221170,2839496,237608,275200,0.059595423679352534,0.08367963892183683,0.22115208352803725,11.295490588123,15.799915057534289,1246.0899999999997
26580,"Huntington-Ashland, WV-KY-OH Metro Area",41.8,372801,260388,34460,58483,161603,7926,173587,23496,149000,0.04904611919333181,0.13535575820769988,0.13234096809376777,10.976491392697485,12.82880004419341,1747.2399999999998
26620,"Huntsville, AL Metro Area",38.8,504712,348153,88161,83529,258023,9733,218196,15706,265000,0.03772144343721296,0.07198115455828705,0.25322487527035525,11.332949155931612,13.13174324854659,1505.4399999999998
26820,"Idaho Falls, ID Metro Area",33.2,161944,98433,21112,77300,76730,2747,58199,3905,325000,0.03580086015899909,0.06709737280709291,0.21448091595298324,11.255449234575513,11.995005875441413,1102.2400000000002
26900,"Indianapolis-Carmel-Greenwood, IN Metro Area",36.7,2106327,1407364,338705,77065,1115247,45535,898849,69809,244000,0.040829520276674136,0.07766488030803839,0.24066623844293303,11.25240450058082,14.560456230278088,1346.89
26980,"Iowa City, IA Metro Area",31.9,177420,107593,30716,74142,101172,3561,76849,5587,280400,0.03519748547028822,0.07270101107366393,0.28548325634567306,11.213737452332245,12.086275082074579,1017.6099999999999
27060,"Ithaca, NY Metro Area",32.8,102879,61514,15474,73012,52166,2778,47362,4093,271500,0.05325307671663536,0.08641949242008361,0.251552492115616,11.198379090182675,11.541308819361998,1075.84
27100,"Jackson, MI Metro Area",41.2,160187,112371,17268,65004,73712,4282,69188,7154,182900,0.05809094855654439,0.10339943342776203,0.15366954107376457,11.082204085445898,11.984097161759378,1697.4400000000003
27140,"Jackson, MS Metro Area",38.1,615908,412954,78591,60489,291650,17171,270686,34203,188500,0.0588753643065318,0.12635673806550762,0.19031417542874024,11.010216809306185,13.330852880712387,1451.6100000000001
27180,"Jackson, TN Metro Area",38.9,180844,122019,17124,58740,85646,5367,79784,8325,168600,0.06266492305536744,0.10434422941943247,0.14033879969512944,10.980876204752612,12.105390060164142,1513.2099999999998
27260,"Jacksonville, FL Metro Area",39.1,1645707,1146133,263239,77013,818454,34959,713833,70986,308900,0.04271345732319715,0.09944342724418737,0.22967578806299094,11.251729517754274,14.313680637083573,1528.8100000000002
27340,"Jacksonville, NC Metro Area",27.1,208537,113066,20233,64568,73831,4258,85917,13401,219500,0.057672251493275185,0.15597611648451412,0.17894857870624237,11.075474211004208,12.247871762510751,734.4100000000001
27500,"Janesville-Beloit, WI Metro Area",40.1,163944,113021,20000,74390,85572,3382,70694,4042,215900,0.03952227364091058,0.057175997963052026,0.17695826439334283,11.217076803185387,12.007280185079795,1608.0100000000002
27620,"Jefferson City, MO Metro Area",39.5,150147,103597,20742,72425,73564,2626,64648,6752,203900,0.03569680822141265,0.1044425194901621,0.20021815303531956,11.19030682263755,11.919370093191892,1560.25
27740,"Johnson City, TN Metro Area",42.1,208934,147916,25034,56096,100329,5460,98148,9923,199100,0.05442095505785964,0.10110241675836491,0.16924470645501502,10.934819787720961,12.249773691601268,1772.41
27780,"Johnstown, PA Metro Area",45.7,132355,95281,14657,56292,59838,2828,64494,8802,115900,0.047260937865570375,0.13647781188947808,0.1538291999454246,10.938307708116458,11.793242985558956,2088.4900000000002
27860,"Jonesboro, AR Metro Area",35.2,134837,87167,13276,55478,64471,3789,58401,6013,181200,0.05877061004172419,0.10296056574373727,0.15230534491263895,10.92374182475231,11.811821920509571,1239.0400000000002
27900,"Joplin, MO-KS Metro Area",38.2,202258,134825,21893,60146,98379,4164,87651,9473,157000,0.042326106181197205,0.10807634824474335,0.16238086408307065,11.004530218775948,12.21729938914464,1459.2400000000002
27980,"Kahului-Wailuku, HI Metro Area",42.9,164675,118961,23737,95049,85720,4760,72398,16891,858600,0.055529631357909476,0.23330754993231856,0.19953598238078027,11.462147827082694,12.011729113508894,1840.4099999999999
28020,"Kalamazoo-Portage, MI Metro Area",34.9,261437,166047,40744,70525,139811,7887,114463,8212,227500,0.05641187031063364,0.07174370757362641,0.2453763091172981,11.163722535870198,12.473948615679737,1218.01
28100,"Kankakee, IL Metro Area",39,106833,71806,8936,68325,52636,2667,45396,4501,185700,0.050668743825518656,0.09914970481980791,0.12444642508982537,11.132031010796268,11.57902214654508,1521
28140,"Kansas City, MO-KS Metro Area",37.8,2202006,1496767,365123,81927,1177412,47777,950404,68152,265400,0.040577979500803454,0.07170845240550335,0.2439411077342031,11.313583885841508,14.604879321056691,1428.8399999999997
28420,"Kennewick-Richland, WA Metro Area",34.4,307900,193968,34766,85881,146846,7508,112280,6466,362200,0.0511283930103646,0.057588172426077666,0.17923575022684154,11.360717896079558,12.637530333912592,1183.36
28450,"Kenosha, WI Metro Area",39.2,168413,114968,22620,79412,91041,4399,72897,5266,247800,0.048318889291637836,0.07223891243809759,0.19675040011133532,11.282404769316969,12.03417457496046,1536.6400000000003
28660,"Killeen-Temple, TX Metro Area",32.6,485850,302872,51171,67203,203972,14413,190840,18037,215000,0.07066165944345303,0.09451372877803396,0.1689525608177712,11.11547316837192,13.093655213267585,1062.76
28700,"Kingsport-Bristol, TN-VA Metro Area",45.6,309580,227991,35740,55948,139523,8056,149151,19257,182500,0.057739584154583835,0.1291107669408854,0.15676057388230238,10.932177966899195,12.642971819127869,2079.36
28740,"Kingston, NY Metro Area",44.2,182109,134325,27094,81804,90622,4619,86178,13073,315100,0.050969963143607515,0.15169764905196223,0.20170482039828774,11.312081421150786,12.112360687888144,1953.6400000000003
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",39.3,700984,470012,91391,96912,352095,18105,271096,18601,364400,0.05142078132322243,0.06861407029244253,0.1944439716432772,11.481558629220729,13.460240341219867,1544.4899999999998
28940,"Knoxville, TN Metro Area",40.5,919553,641713,124553,69734,454931,17675,412448,41421,255300,0.03885204569484164,0.10042720536891923,0.19409455628918224,11.152443282688543,13.731642961387141,1640.25
29020,"Kokomo, IN Metro Area",41,83610,57874,7730,62496,39481,2259,39795,4666,151500,0.05721739570932854,0.11725091091845709,0.1335660227390538,11.042857833676406,11.333918409144104,1681
29100,"La Crosse-Onalaska, WI-MN Metro Area",38.8,169945,112469,23432,71009,90081,2605,75928,5125,235300,0.028918417868362918,0.06749815614792962,0.20834185419982396,11.170561908553392,12.043230134273703,1505.4399999999998
29180,"Lafayette, LA Metro Area",37.2,410883,276700,52645,60910,197879,10686,185064,22301,206900,0.054002698618852936,0.12050425798642632,0.1902602096132996,11.01715264383053,12.926063781418893,1383.8400000000001
29200,"Lafayette-West Lafayette, IN Metro Area",30.8,225019,131070,26641,59895,114705,3444,96331,7064,204300,0.030024846344971885,0.07333049589436422,0.20325780117494469,11.000348308165432,12.32394012206577,948.6400000000001
29340,"Lake Charles, LA Metro Area",37.3,245973,163989,24925,67010,113347,6046,112016,21283,198900,0.053340626571501674,0.189999642908156,0.15199190189585887,11.112597140967216,12.412977052793298,1391.2899999999997
29420,"Lake Havasu City-Kingman, AZ Metro Area",53.2,217420,169454,15551,55799,81599,5662,119593,22694,253200,0.06938810524638782,0.18976027024993103,0.0917712181476979,10.929511227061862,12.289586245757992,2830.2400000000002
29460,"Lakeland-Winter Haven, FL Metro Area",39.6,760961,527470,80742,63644,348858,15310,329750,53107,240000,0.04388605105802361,0.16105231235784687,0.15307410848010314,11.061060334027747,13.542337387173157,1568.16
29540,"Lancaster, PA Metro Area",39.1,555151,377538,74352,83703,289633,9560,217863,7327,279400,0.03300728853411041,0.03363122696373409,0.19693911606248907,11.335030098129154,13.22699542779575,1528.8100000000002
29620,"Lansing-East Lansing, MI Metro Area",36.5,470434,308328,66735,70886,247693,13570,206585,13590,205400,0.05478556115836943,0.06578405983009415,0.21644158169222386,11.168828231809211,13.061410951866124,1332.25
29700,"Laredo, TX Metro Area",29.8,267731,152386,22416,62506,119744,6638,86727,7155,178900,0.05543492784607162,0.0825002594347781,0.14710012730828292,11.043017831116789,12.497738024074073,888.0400000000001
29740,"Las Cruces, NM Metro Area",34,221665,137719,24324,55663,100603,6941,91402,7872,205400,0.06899396638271224,0.08612503008686899,0.1766205098788112,10.9270709322979,12.308922512144623,1156
29820,"Las Vegas-Henderson-North Las Vegas, NV Metro Area",38.3,2293764,1592547,286282,73845,1158776,86020,935960,88582,400800,0.07423350155681513,0.09464293345869482,0.17976361137222324,11.20972358086041,14.645704694308625,1466.8899999999999
29940,"Lawrence, KS Metro Area",31.3,119547,70789,20500,68756,69668,3261,53308,3369,281600,0.04680771659872538,0.06319876941547235,0.2895930158640467,11.138319284448048,11.691464878468723,979.69
30020,"Lawton, OK Metro Area",34,127174,82385,12777,59060,50983,3408,55354,8585,151500,0.066845811348881,0.15509267622936013,0.15508891181647144,10.986309155297914,11.753311506479394,1156
30140,"Lebanon, PA Metro Area",41.3,143592,99085,15036,76350,71680,2969,59582,3736,227300,0.04142020089285714,0.06270350105736631,0.15174849876368773,11.243083310646778,11.874731223737978,1705.6899999999998
30300,"Lewiston, ID-WA Metro Area",42.3,64901,46123,7800,70694,30914,1193,28661,1973,289400,0.038590929675875005,0.06883918914203971,0.16911302387095375,11.166115982653952,11.080618310893968,1789.2899999999997
30340,"Lewiston-Auburn, ME Metro Area",40.8,112323,78143,12348,67298,58666,2493,50202,3570,232000,0.04249480107728497,0.0711127046731206,0.1580179926544924,11.11688579750922,11.629133928304658,1664.6399999999999
30460,"Lexington-Fayette, KY Metro Area",36.6,517378,342751,80105,70717,275738,12697,229005,15633,258900,0.046047334788821274,0.06826488504617803,0.2337119366537224,11.166441275597258,13.156529027536276,1339.5600000000002
30500,"Lexington Park, MD Metro Area",38.5,208163,141534,27939,123577,108473,3725,82038,6810,414100,0.034340342758105706,0.08301031229430264,0.19740133112891603,11.72461972254753,12.246076705633257,1482.25
30620,"Lima, OH Metro Area",39.7,101685,68410,8513,62001,48961,2865,44697,3769,158400,0.05851596168378914,0.08432333266214735,0.12444087121765823,11.034905792929415,11.529635078533175,1576.0900000000001
30700,"Lincoln, NE Metro Area",34.4,341309,214143,56071,73095,189812,5862,145370,6563,257500,0.030883189682422606,0.04514686661622068,0.26183905147494896,11.199515243945717,12.740543504309795,1183.36
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",37.4,753605,506316,102574,65309,366809,16127,340840,34320,199300,0.04396566060265697,0.10069240699448422,0.20258889705243366,11.086885131188605,13.532623637041812,1398.76
30860,"Logan, UT-ID Metro Area",26.4,151746,79645,19549,77520,77474,1805,50576,2588,386700,0.023298138730412785,0.051170515659601394,0.2454516918827296,11.258291246564648,11.92996334943101,696.9599999999999
30980,"Longview, TX Metro Area",38,288921,191530,27182,65210,133688,5859,121822,15558,178200,0.04382592304470109,0.12771092249347407,0.1419203257975252,11.085368110387249,12.573908573324514,1444
31020,"Longview-Kelso, WA Metro Area",41.1,111539,77987,8973,72932,49301,2538,45884,2475,367400,0.051479686010425754,0.05394037137128411,0.11505763781143011,11.197282779159096,11.622129584509775,1689.21
31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",38.2,13012469,9117096,2175480,93525,6888495,455764,4762557,297649,825300,0.06616307335637174,0.06249772968596491,0.2386154538682054,11.445984059216347,16.381418609577835,1459.2400000000002
31140,"Louisville/Jefferson County, KY-IN Metro Area",39.3,1361847,945775,184127,71737,706390,30657,597784,47361,236400,0.043399538498563116,0.0792276139876611,0.19468372498744416,11.180761932536953,14.124352424579806,1544.4899999999998
31180,"Lubbock, TX Metro Area",32.3,354782,214888,41033,62288,180962,8569,154226,15701,188700,0.04735248284170157,0.10180514310168194,0.19095063474926474,11.039524069850238,12.779258795323393,1043.2899999999997
31340,"Lynchburg, VA Metro Area",40,262716,177219,34358,67782,128120,5384,118436,15706,224600,0.04202310334061817,0.13261170590023302,0.1938731174422607,11.124051951954984,12.478828879795337,1600
31420,"Macon-Bibb County, GA Metro Area",38.6,234040,157945,19853,58127,105720,6631,104250,16136,172300,0.06272228528187665,0.15478177458033573,0.1256956535502865,10.970385550899845,12.363247319902172,1489.96
31540,"Madison, WI Metro Area",36.9,683967,461223,137961,86827,391919,10022,309095,13568,344600,0.02557161046032471,0.04389588961322571,0.29911994848478934,11.371672912187172,13.435664949826796,1361.61
31700,"Manchester-Nashua, NH Metro Area",41,424732,304990,77518,100436,247287,8238,176753,9021,385500,0.03331351830059809,0.05103732327032639,0.25416571035115904,11.517275987707487,12.959213660766876,1681
31740,"Manhattan, KS Metro Area",27.1,133413,72202,16364,64096,62800,2764,56668,6660,212600,0.04401273885350319,0.11752664643184867,0.22664192127641894,11.068137238465544,11.801204858989957,734.4100000000001
31860,"Mankato, MN Metro Area",33.9,103736,63309,14673,74722,58980,1976,43074,2907,255000,0.033502882332994234,0.06748850814876724,0.23176799507179074,11.221529839139794,11.54960448922872,1149.2099999999998
31900,"Mansfield, OH Metro Area",40.9,125138,87633,9853,57649,57113,2727,54616,4548,154000,0.047747448041601734,0.08327230115717006,0.1124348133693928,10.962128179492987,11.737172407324591,1672.81
32420,"Mayagüez, PR Metro Area",45.8,211487,154495,30827,20400,76310,12894,115607,34785,108900,0.16896868038264973,0.3008900845104535,0.19953396550050165,9.923290179832307,12.261918809858335,2097.64
32580,"McAllen-Edinburg-Mission, TX Metro Area",30.3,880921,506571,70640,52281,372548,28197,302173,38045,124000,0.0756868913535974,0.1259046969782211,0.13944738249919558,10.864388295328752,13.688723230069044,918.09
32780,"Medford, OR Metro Area",42.7,222563,160714,30128,71443,104517,5673,97083,6404,400200,0.05427825138494216,0.06596417498429179,0.18746344437945667,11.176655207949763,12.312965486577566,1823.2900000000002
32820,"Memphis, TN-MS-AR Metro Area",36.7,1341606,888958,164482,64743,666345,43477,576520,58846,228100,0.06524698166865513,0.10207104697148407,0.1850278640835675,11.078180865609573,14.109377961753049,1346.89
32900,"Merced, CA Metro Area",31.8,285597,171486,17760,65044,124973,13441,89610,5005,368400,0.10755123106591023,0.05585314139046981,0.10356530562261643,11.082819242945613,12.562337005190717,1011.24
33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",41.9,6138876,4429878,967281,73481,3212506,160940,2662397,351167,405600,0.05009796090653216,0.1318988114845382,0.21835386888758562,11.204782148381804,15.630152221476202,1755.61
33140,"Michigan City-La Porte, IN Metro Area",40.8,112141,79182,11407,70452,51922,2301,49878,6197,180700,0.0443164747120681,0.12424315329403746,0.14406051880477885,11.162686905852187,11.627512287062551,1664.6399999999999
33220,"Midland, MI Metro Area",41.8,83641,59550,13148,77538,40277,1931,37048,2440,184300,0.04794299476127815,0.06586050529043404,0.22078925272879932,11.258523417753246,11.33428910947301,1747.2399999999998
33260,"Midland, TX Metro Area",32.7,176726,110797,23158,93442,91434,3449,73772,4682,290300,0.0377211978038804,0.06346581358781109,0.20901287941009233,11.445096201942578,12.082355789532128,1069.2900000000002
33340,"Milwaukee-Waukesha, WI Metro Area",38.5,1566361,1074329,271178,76404,824095,31097,695586,45502,283800,0.03773472718557933,0.06541534763494378,0.2524161592957092,11.243790329805025,14.264265652593473,1482.25
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",37.8,3693351,2524357,733550,98180,2070509,80314,1530451,71555,354400,0.038789495723032356,0.046754192064953404,0.2905888509430322,11.494557807612043,15.122044733997363,1428.8399999999997
33500,"Minot, ND Metro Area",33.9,76773,49721,9992,79195,38737,1335,36516,5039,247900,0.03446317474249425,0.13799430386679812,0.20096136441342694,11.27966844449652,11.24860829482318,1149.2099999999998
33540,"Missoula, MT Metro Area",37.3,124435,85887,24184,70888,71759,3187,58577,4803,417300,0.04441254755501052,0.0819946395342882,0.2815792844085834,11.168856445727139,11.731538770197906,1391.2899999999997
33660,"Mobile, AL Metro Area",38.4,413162,280248,45444,58119,189058,10044,185413,24906,176600,0.05312655375599022,0.13432715073916068,0.16215637578145073,10.970247911755056,12.931595046848518,1474.56
33700,"Modesto, CA Metro Area",34.8,552250,352585,46297,79661,260457,20229,184240,7783,426600,0.07766733088379271,0.04224381241858446,0.131307344328318,11.285535410008588,13.221756121282363,1211.0399999999997
33740,"Monroe, LA Metro Area",38,224705,149521,22943,49203,99908,7037,101676,15595,163000,0.07043480001601474,0.15337936189464574,0.1534433290307047,10.803709876231219,12.322543709817262,1444
33780,"Monroe, MI Metro Area",42.6,155001,110422,16562,75272,75331,3786,66300,3791,215700,0.05025819383786224,0.057179487179487176,0.14998822698375325,11.228863498686602,11.951186847493476,1814.7600000000002
33860,"Montgomery, AL Metro Area",37.9,385159,260280,47143,62746,176659,8843,172442,22444,181400,0.05005688926123209,0.1301539068208441,0.18112417396649763,11.04685010994231,12.861411515027244,1436.4099999999999
34060,"Morgantown, WV Metro Area",35,140724,91726,17428,62394,71824,3756,65010,7852,226800,0.052294497660948985,0.12078141824334718,0.1900006541220592,11.041224395888287,11.854555804249065,1225
34100,"Morristown, TN Metro Area",42,120765,84530,10387,58130,57172,3316,53028,5919,198000,0.05800041978590919,0.11162027608056121,0.12287945108245593,10.970437160695397,11.701601787402192,1764
34580,"Mount Vernon-Anacortes, WA Metro Area",41.9,130407,93496,16796,85474,61137,2972,56472,4954,486200,0.04861213340530284,0.08772489021107806,0.1796440489432703,11.355967515111775,11.778415608015512,1755.61
34620,"Muncie, IN Metro Area",35.7,112109,70205,10543,56932,56114,3465,51611,5465,127600,0.0617492960758456,0.10588827963031137,0.15017448899651023,10.949612852190516,11.627226891296958,1274.4900000000002
34740,"Muskegon-Norton Shores, MI Metro Area",39.9,175378,121409,18266,63495,83196,5691,74969,7857,180900,0.06840473099668254,0.10480331870506476,0.1504501313741156,11.058716441623133,12.07469892345945,1592.01
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",48.2,368937,276831,47837,64623,169255,8826,211686,61344,260500,0.05214616998020738,0.28978770443014656,0.172802178946722,11.07632566355621,12.818381176739031,2323.2400000000002
34900,"Napa, CA Metro Area",42.8,136070,97837,23885,108970,71712,3643,55601,5938,838800,0.0508004239178938,0.10679664034819518,0.24413054365935177,11.598827893970931,11.820924738184905,1831.8399999999997
34940,"Naples-Marco Island, FL Metro Area",53.1,387681,299749,69373,86173,170348,6842,234732,73865,486800,0.04016483903538638,0.3146780157796977,0.231436968930672,11.364112182528565,12.867938115493992,2819.61
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",36.8,2043713,1389094,356216,82499,1116050,39960,871937,66109,376800,0.0358048474530711,0.07581855111091741,0.25643764928795315,11.320541451037188,14.530278809488287,1354.2399999999998
35300,"New Haven, CT Metro Area",40.2,566803,396925,84323,86266,305737,18081,247217,19478,328300,0.05913906396674266,0.07878908003899408,0.2124406374000126,11.365190824935642,13.24776707965692,1616.0400000000002
35380,"New Orleans-Metairie, LA Metro Area",38.9,988763,692711,135786,62271,493556,33580,463532,66503,248000,0.06803685903929847,0.1434701379840011,0.19602114012914476,11.03925110683503,13.8042099458916,1513.2099999999998
35620,"New York-Newark-Jersey City, NY-NJ Metro Area",39.4,19756722,13911545,3465456,97334,10412496,681021,7991914,629414,587400,0.06540420279633241,0.07875635298377835,0.24910647954630488,11.485903641873922,16.799004345834355,1552.36
35660,"Niles, MI Metro Area",42.6,153411,107940,19480,63152,75017,4847,77127,13476,211400,0.06461202127517762,0.1747248045431561,0.18047063183249953,11.053299797902628,11.940875873297465,1814.7600000000002
35840,"North Port-Bradenton-Sarasota, FL Metro Area",53.6,865031,676208,148724,78278,382340,16672,474782,100775,367700,0.04360516817492285,0.21225530875222734,0.2199382438539621,11.268021871873454,13.670520623422135,2872.96
35980,"Norwich-New London-Willimantic, CT Metro Area",41,279025,197124,37885,84185,142740,7242,125728,11151,293900,0.05073560319461959,0.08869146093153474,0.1921886731194578,11.3407720370919,12.539056662523915,1681
36100,"Ocala, FL Metro Area",48.2,387697,289496,41315,58535,156188,8159,183453,23657,220800,0.05223832816861731,0.12895401001891493,0.14271354353773455,10.977380144913774,12.867979385687375,2323.2400000000002
36220,"Odessa, TX Metro Area",31.3,163206,98069,11234,71031,80005,4469,67542,5120,190500,0.05585900881194925,0.075804684492612,0.11455199910267261,11.170871680451109,12.002768485542221,979.69
36260,"Ogden, UT Metro Area",32.8,645510,394686,90696,98361,332262,9018,221009,10377,437700,0.027141231919388917,0.04695283902465511,0.22979279731229382,11.496399663012893,13.377795981015607,1075.84
36420,"Oklahoma City, OK Metro Area",35.8,1445122,945744,201396,70499,729061,34094,615515,52583,214700,0.046764262523986334,0.08542927467242878,0.21294980459828453,11.163353804302597,14.183704305030481,1281.6399999999999
36500,"Olympia-Lacey-Tumwater, WA Metro Area",39.8,296640,211430,48591,93985,143346,7504,123333,6161,451500,0.05234886219357359,0.049954189065375854,0.22982074445442935,11.450890474050695,12.600274561359628,1584.0399999999997
36540,"Omaha, NE-IA Metro Area",36.5,972840,641946,159712,83023,522975,17597,407404,23007,248100,0.033647879917778095,0.056472199585669264,0.24879351222688512,11.326872956825019,13.787974907769753,1332.25
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",38.3,2721022,1889178,439223,75611,1433451,73671,1120478,135336,338500,0.0513941529916265,0.12078416532943975,0.23249423823483018,11.233357054228645,14.816518102995468,1466.8899999999999
36780,"Oshkosh-Neenah, WI Metro Area",38.4,171357,116770,24993,72873,93123,2047,76770,4812,208600,0.02198168014346617,0.06268073466197734,0.2140361394193714,11.196473479022334,12.051504378525525,1474.56
36980,"Owensboro, KY Metro Area",39.1,112322,75705,11104,65656,53909,2484,48370,3605,182100,0.04607764937209,0.07452966714905933,0.14667459216696388,11.092184269309547,11.629125025368914,1528.8100000000002
37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",39.4,838259,578196,128351,107327,431017,23547,294651,16606,768400,0.05463125584373702,0.05635820004004738,0.2219852783485185,11.58363552790632,13.63908240092458,1552.36
37140,"Paducah, KY-IL Metro Area",43.3,102924,72971,10631,62286,47151,1587,49618,8350,160500,0.0336578227397086,0.16828570276915636,0.14568801304627865,11.0394919604213,11.541746130778423,1874.8899999999996
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",46.8,620533,464289,94125,75817,293522,14187,294461,42572,304400,0.04833368537963083,0.14457602195197328,0.2027293345308633,11.236077820891051,13.33833406512964,2190.24
37460,"Panama City-Panama City Beach, FL Metro Area",41.4,206627,148344,24461,67834,99630,3598,117171,31771,263500,0.03611362039546322,0.2711507113534919,0.16489376044868684,11.124818823158211,12.238670514447321,1713.9599999999998
